team_no	utterance_no	start	end	interlocutor	utterance
8	584	1343.477	1344.420	B	34 .
8	585	1344.688	1346.321	B	the minimum is 34 .
8	586	1348.268	1350.140	B	see we have to spend okay .
8	587	1350.185	1353.479	B	so do the circle , okay but do the circle , go .
8	588	1353.389	1354.498	A	okay um .
8	589	1354.827	1357.583	B	mount , neuchatel , okay , over there .
8	590	1358.305	1360.312	B	then you have to make an
8	591	1360.477	1361.433	B	okay , go .
8	592	1361.990	1363.533	B	to mount davos go to mount davos .
8	593	1364.370	1365.313	B	go to mount davos
8	594	1365.388	1368.039	A	what mount davos where is that oh okay .
8	595	1368.249	1368.833	B	come on .
8	596	1370.748	1372.051	B	then i got to go here .
8	597	1372.231	1373.100	B	and then there .
8	598	1373.175	1373.834	A	sure .
8	599	1374.133	1374.957	B	and then go to basel .
8	600	1375.691	1378.192	A	that's really expensive it's 5 .
8	601	1377.564	1378.240	B	yeah .
8	602	1379.181	1380.993	B	you've got to make it expensive .
8	603	1382.624	1384.676	B	and go to neuchatel maybe .
8	604	1385.111	1389.439	A	yeah then but what about , oh yeah , and now go to mount interlaken .
8	605	1385.187	1385.980	B	or do something .
8	606	1389.927	1391.110	A	and then mount bern .
8	607	1391.709	1393.611	B	but we have to make it more expensive .
8	608	1395.184	1402.257	B	wait if i go to mount, mountreux , will you be able to go from mount interlaken to mount bern ?
8	609	1402.601	1404.399	A	wait what to mount where ?
8	610	1404.863	1405.237	B	here .
8	611	1405.896	1407.453	B	go to mount bern .
8	612	1409.699	1410.762	B	and mount luzern .
8	613	1411.241	1412.395	B	i think we got it .
8	614	1412.619	1413.503	B	ready .
8	615	1413.728	1415.061	A	set , go .
8	616	1414.327	1415.076	B	wait , no !
8	617	1415.852	1417.919	A	really , waiting for your friend .
8	618	1419.702	1425.315	R	you are away from the minimum by 11 francs let's try again
8	619	1422.967	1424.989	A	see it has to be less .
8	620	1425.633	1426.472	B	oh !
8	621	1426.491	1427.824	A	you're away from the minimum
8	622	1427.539	1429.719	I	you have uh two more minutes left .
8	623	1429.933	1432.120	B	we're never gonna do it .
8	624	1432.270	1437.728	I	try to make use of your previous solutions ...
8	625	1436.284	1439.699	B	the one we're closest away from was 1 minimum .
8	626	1441.002	1445.917	I	one , okay so just make use of that ...
8	627	1441.910	1442.464	B	yeah .
8	628	1444.299	1445.557	B	yeah that's
8	629	1445.879	1448.134	B	wait do you have the black board ?
8	630	1448.823	1449.750	B	your's is black ?
8	631	1449.886	1452.687	B	go now go to the i and go to the other side .
8	632	1452.987	1454.065	A	i already have it .
8	633	1454.424	1455.645	A	i'm in the black board .
8	634	1455.825	1457.053	B	yeah but go to
8	635	1456.394	1458.551	A	i think we should only spend less .
8	636	1459.675	1462.551	B	our less was the one that was a circle kinda .
8	637	1462.551	1464.063	A	no , it was
8	638	1465.150	1468.849	A	the one that we went from montreux to basel to bern .
8	639	1469.478	1473.193	A	to , interlaken and then from montreux to zermatt
8	640	1471.913	1476.077	B	okay let's do that , so i'm doing neuchatel to basel and to bern .
8	641	1475.044	1476.003	A	okay .
8	642	1479.141	1480.504	A	then it was
8	643	1481.807	1482.855	A	this .
8	644	1484.922	1485.836	A	and then
8	645	1484.967	1487.274	B	what was our most less expensive ?
8	646	1488.295	1490.751	B	no we had two that was 25 .
8	647	1503.673	1504.519	B	zurich maybe ?
8	648	1504.802	1505.895	A	no look .
8	649	1506.872	1507.213	A	here .
8	650	1507.902	1509.145	A	and then , here .
8	651	1509.535	1511.647	A	and then and now you go to zurich .
8	652	1513.761	1514.410	A	yeah .
8	653	1513.819	1514.388	B	submit ?
8	654	1516.005	1516.440	B	yes ?
8	655	1517.294	1518.567	A	yeah i already did .
8	656	1521.695	1523.687	B	oh , my gosh .
8	657	1524.690	1527.551	B	this is so annoying sometimes .
8	658	1527.708	1528.307	B	okay .
8	659	1528.607	1531.033	B	go , just do it , do anything .
8	660	1534.721	1536.186	B	i don't know what we did .
8	661	1536.850	1537.524	B	okay .
8	662	1546.653	1548.675	B	okay looks good , looks good .
8	663	1554.269	1555.228	A	i think we are done .
8	664	1557.250	1558.508	B	i'm waiting for your friend .
8	665	1558.808	1559.602	A	oh , okay .
8	666	1566.199	1568.715	B	i'm sorry buddy but we don't know how to do this .
8	667	1569.120	1570.168	A	goodbye .
8	668	1569.539	1570.423	B	i'm sorry .
